Altersgruppe, Meldedatum, value, difference, trend
15-34, 2022-11-01, 373.5, -196.868, -0.8519
15-34, 2022-11-02, 312.3, -231.1043, -1
15-34, 2022-11-03, 305, -192.8086, -0.8343
15-34, 2022-11-04, 298.2, -162.5998, -0.7036
15-34, 2022-11-05, 291.9, -144.947, -0.6272
15-34, 2022-11-06, 291.2, -137.988, -0.5971
15-34, 2022-11-07, 288.4, -134.8437, -0.5835
15-34, 2022-11-08, 306, -54.4961, -0.2358
15-34, 2022-11-09, 319.8, 29.73, 0.0733
15-34, 2022-11-10, 293.9, -2.3409, -0.0101
15-34, 2022-11-11, 273.4, -21.542, -0.0932
15-34, 2022-11-12, 259.6, -27.5061, -0.119
15-34, 2022-11-13, 255.6, -26.7772, -0.1159
15-34, 2022-11-14, 254.7, -24.0904, -0.1042
15-34, 2022-11-15, 237.6, -64.4664, -0.2789
15-34, 2022-11-16, 227.7, -89.4826, -0.3872
15-34, 2022-11-17, 218, -70.5475, -0.3053
15-34, 2022-11-18, 213.3, -57.9224, -0.2506
15-34, 2022-11-19, 212.4, -47.17, -0.2041
15-34, 2022-11-20, 212.6, -43.3287, -0.1875
15-34, 2022-11-21, 211.7, -42.4456, -0.1837
15-34, 2022-11-22, 208.4, -30.6823, -0.1328
15-34, 2022-11-23, 207.9, -27.6125, -0.1195
15-34, 2022-11-24, 210.1, -12.3698, -0.0535
15-34, 2022-11-25, 211, -3.1071, -0.0134
15-34, 2022-11-26, 211.2, -3.5221, -0.0152
15-34, 2022-11-27, 211.8, -3.6657, -0.0159
15-34, 2022-11-28, 212, -2.7559, -0.0119
15-34, 2022-11-29, 215.7, 7.1186, 0.0175
15-34, 2022-11-30, 222, 19.9991, 0.0493
15-34, 2022-12-01, 226.7, 17.1527, 0.0423
15-34, 2022-12-02, 229.2, 16.243, 0.04
15-34, 2022-12-03, 230.8, 20.3556, 0.0502
15-34, 2022-12-04, 230.9, 19.8076, 0.0488
15-34, 2022-12-05, 231.2, 19.5894, 0.0483
15-34, 2022-12-06, 230.4, 15.4077, 0.038
15-34, 2022-12-07, 234.6, 12.0825, 0.0298
15-34, 2022-12-08, 237.7, 11.3802, 0.028
15-34, 2022-12-09, 242.6, 14.6309, 0.0361
15-34, 2022-12-10, 245.7, 16.243, 0.04
15-34, 2022-12-11, 247.7, 15.9716, 0.0394
15-34, 2022-12-12, 248.3, 15.7056, 0.0387
15-34, 2022-12-13, 256.5, 24.415, 0.0602
15-34, 2022-12-14, 260, 23.9149, 0.0589
15-34, 2022-12-15, 270.6, 27.5061, 0.0678
15-34, 2022-12-16, 276.9, 29.847, 0.0735
15-34, 2022-12-17, 279, 30.4801, 0.0751
15-34, 2022-12-18, 278.8, 28.4265, 0.07
15-34, 2022-12-19, 279.1, 27.9211, 0.0688
15-34, 2022-12-20, 281.3, 19.4458, 0.0479
15-34, 2022-12-21, 282.6, 20.728, 0.0511
15-34, 2022-12-22, 278, 11.045, 0.0272
15-34, 2022-12-23, 277.2, 2.873, 0.0071
15-34, 2022-12-24, 279.1, -0.9257, -0.004
15-34, 2022-12-25, 279, -0.6225, -0.0027
15-34, 2022-12-26, 278.4, -1.0268, -0.0044
15-34, 2022-12-27, 226.1, -67.1159, -0.2904
15-34, 2022-12-28, 217.7, -61.503, -0.2661
15-34, 2022-12-29, 208.9, -69.393, -0.3003
15-34, 2022-12-30, 195.5, -80.7519, -0.3494
15-34, 2022-12-31, 181.2, -94.3985, -0.4085
15-34, 2023-01-01, 177.5, -93.8559, -0.4061
15-34, 2023-01-02, 175.3, -93.143, -0.403
15-34, 2023-01-03, 211.6, 5.6289, 0.0139
15-34, 2023-01-04, 198.7, -13.221, -0.0572
15-34, 2023-01-05, 183.5, -16.8974, -0.0731
15-34, 2023-01-06, 174.1, -15.6258, -0.0676
15-34, 2023-01-07, 161.9, -13.8222, -0.0598
15-34, 2023-01-08, 159.5, -10.3427, -0.0448
15-34, 2023-01-09, 158.7, -8.3423, -0.0361
15-34, 2023-01-10, 147.4, -56.6349, -0.2451
15-34, 2023-01-11, 134.4, -60.1782, -0.2604
15-34, 2023-01-12, 125.2, -54.9749, -0.2379
15-34, 2023-01-13, 115.1, -54.7568, -0.2369
15-34, 2023-01-14, 112, -45.957, -0.1989
15-34, 2023-01-15, 111.1, -43.8448, -0.1897
15-34, 2023-01-16, 110.7, -43.0574, -0.1863
15-34, 2023-01-17, 99.7, -45.5846, -0.1972
15-34, 2023-01-18, 90.2, -40.9133, -0.177
15-34, 2023-01-19, 84.2, -39.8439, -0.1724
15-34, 2023-01-20, 81.3, -32.9913, -0.1428
15-34, 2023-01-21, 80.8, -31.0813, -0.1345
15-34, 2023-01-22, 80.8, -30.1077, -0.1303
15-34, 2023-01-23, 80.7, -29.7619, -0.1288
15-34, 2023-01-24, 80.8, -19.5256, -0.0845
15-34, 2023-01-25, 84.3, -7.2942, -0.0316
15-34, 2023-01-26, 88.4, 1.7876, 0.0044
15-34, 2023-01-27, 93.5, 10.0714, 0.0248
15-34, 2023-01-28, 96.7, 13.8222, 0.0341
15-34, 2023-01-29, 97.1, 13.769, 0.0339
15-34, 2023-01-30, 97.5, 13.8328, 0.0341
15-34, 2023-01-31, 102.1, 18.7222, 0.0461
15-34, 2023-02-01, 108.3, 21.9942, 0.0542
15-34, 2023-02-02, 112.1, 23.3296, 0.0575
15-34, 2023-02-03, 113.8, 19.2755, 0.0475
15-34, 2023-02-04, 116.2, 18.7009, 0.0461
15-34, 2023-02-05, 116.2, 18.3179, 0.0451
15-34, 2023-02-06, 115.8, 17.9189, 0.0442
15-34, 2023-02-07, 115.9, 13.2902, 0.0327
15-34, 2023-02-08, 114.1, 4.2988, 0.0106
15-34, 2023-02-09, 113.7, 0.3884, 0.001
15-34, 2023-02-10, 114.9, 0.5108, 0.0013
15-34, 2023-02-11, 117, 0.2767, 0.0007
15-34, 2023-02-12, 117, 0.2607, 0.0006
15-34, 2023-02-13, 117.4, 0.5799, 0.0014
15-34, 2023-02-14, 120.5, 2.9315, 0.0072
15-34, 2023-02-15, 123, 5.8098, 0.0143
15-34, 2023-02-16, 126.8, 11.9335, 0.0294
15-34, 2023-02-17, 129.9, 12.1782, 0.03
15-34, 2023-02-18, 129.9, 12.1037, 0.0298
15-34, 2023-02-19, 130.4, 12.0665, 0.0297
15-34, 2023-02-20, 130.5, 11.7366, 0.0289
15-34, 2023-02-21, 127.1, 0.2554, 0.0006
15-34, 2023-02-22, 129.5, 4.1392, 0.0102
15-34, 2023-02-23, 136.9, 4.9479, 0.0122
15-34, 2023-02-24, 149.5, 12.1782, 0.03
15-34, 2023-02-25, 162.1, 24.415, 0.0602
15-34, 2023-02-26, 164.9, 23.8936, 0.0589
15-34, 2023-02-27, 165.6, 23.8351, 0.0587
15-34, 2023-02-28, 180.8, 57.0073, 0.1405
15-34, 2023-03-01, 184.9, 55.491, 0.1367
15-34, 2023-03-02, 176, 44.3822, 0.1094
15-34, 2023-03-03, 152.1, 15.9929, 0.0394
15-34, 2023-03-04, 128.7, -20.8504, -0.0902
15-34, 2023-03-05, 123.1, -23.3828, -0.1012
15-34, 2023-03-06, 120.8, -24.0053, -0.1039
15-34, 2023-03-07, 91.6, -77.7832, -0.3366
15-34, 2023-03-08, 67.2, -105.385, -0.456
15-34, 2023-03-09, 51.4, -117.111, -0.5067
15-34, 2023-03-10, 47.4, -102.3099, -0.4427
15-34, 2023-03-11, 45.8, -81.3637, -0.3521
15-34, 2023-03-12, 45.7, -76.1711, -0.3296
15-34, 2023-03-13, 45.6, -73.9153, -0.3198
15-34, 2023-03-14, 44.2, -46.239, -0.2001
15-34, 2023-03-15, 42.2, -23.6435, -0.1023
15-34, 2023-03-16, 41, -10.1937, -0.0441
15-34, 2023-03-17, 39.4, -6.9377, -0.03
15-34, 2023-03-18, 37.4, -7.6666, -0.0332
15-34, 2023-03-19, 37.2, -7.5655, -0.0327
15-34, 2023-03-20, 37.2, -7.5176, -0.0325
15-34, 2023-03-21, 35.9, -7.5868, -0.0328
15-34, 2023-03-22, 33.5, -8.5923, -0.0372
15-34, 2023-03-23, 31.4, -8.6775, -0.0375
15-34, 2023-03-24, 29.8, -9.3425, -0.0404
15-34, 2023-03-25, 28.6, -8.5657, -0.0371
15-34, 2023-03-26, 28.3, -8.438, -0.0365
15-34, 2023-03-27, 28.3, -8.3689, -0.0362
15-34, 2023-03-28, 25.7, -9.2786, -0.0401
15-34, 2023-03-29, 23.4, -8.9807, -0.0389
15-34, 2023-03-30, 21.4, -9.1829, -0.0397
15-34, 2023-03-31, 19.7, -9.5181, -0.0412
15-34, 2023-04-01, 18.4, -9.7096, -0.042
15-34, 2023-04-02, 18.1, -9.3691, -0.0405
15-34, 2023-04-03, 18, -9.2999, -0.0402
15-34, 2023-04-04, 16.8, -8.8105, -0.0381
15-34, 2023-04-05, 15.6, -7.7038, -0.0333
15-34, 2023-04-06, 14.5, -7.0175, -0.0304
15-34, 2023-04-07, 13.5, -6.3046, -0.0273
15-34, 2023-04-08, 11.3, -7.3101, -0.0316
15-34, 2023-04-09, 11.2, -7.0388, -0.0305
15-34, 2023-04-10, 11.2, -6.9377, -0.03
15-34, 2023-04-11, 8.2, -9.0339, -0.0391
15-34, 2023-04-12, 7.6, -7.5336, -0.0326
15-34, 2023-04-13, 7.2, -6.9377, -0.03
15-34, 2023-04-14, 7.3, -5.9375, -0.0257
15-34, 2023-04-15, 8.5, -2.2292, -0.0096
15-34, 2023-04-16, 8.6, -2.1335, -0.0092
15-34, 2023-04-17, 8.5, -2.1547, -0.0093
15-34, 2023-04-18, 10.4, 2.8517, 0.007
15-34, 2023-04-19, 9.7, 2.1122, 0.0052
15-34, 2023-04-20, 9, 1.8249, 0.0045
15-34, 2023-04-21, 8.2, 1.1226, 0.0028
15-34, 2023-04-22, 7.9, -0.4682, -0.002
15-34, 2023-04-23, 7.8, -0.5161, -0.0022
15-34, 2023-04-24, 7.8, -0.4895, -0.0021
15-34, 2023-04-25, 7.3, -2.8411, -0.0123
15-34, 2023-04-26, 6.9, -2.6123, -0.0113
15-34, 2023-04-27, 6.6, -2.2292, -0.0096
15-34, 2023-04-28, 6.4, -1.5961, -0.0069
15-34, 2023-04-29, 6.1, -1.6706, -0.0072
15-34, 2023-04-30, 6.1, -1.6121, -0.007
15-34, 2023-05-01, 6.1, -1.5748, -0.0068
15-34, 2023-05-02, 4.7, -2.6336, -0.0114
15-34, 2023-05-03, 4.5, -2.3463, -0.0102
15-34, 2023-05-04, 4.4, -2.2186, -0.0096
15-34, 2023-05-05, 4.5, -2.1175, -0.0092
15-34, 2023-05-06, 4.5, -1.644, -0.0071
15-34, 2023-05-07, 4.5, -1.6333, -0.0071
15-34, 2023-05-08, 4.6, -1.5908, -0.0069
15-34, 2023-05-09, 5.6, 1.0587, 0.0026
15-34, 2023-05-10, 5.5, 0.9949, 0.0025
15-34, 2023-05-11, 5.2, 0.7661, 0.0019
15-34, 2023-05-12, 4.9, 0.5906, 0.0015
15-34, 2023-05-13, 4.5, 0.1383, 0.0003
15-34, 2023-05-14, 4.5, 0.1383, 0.0003
15-34, 2023-05-15, 4.4, 0.0798, 0.0002
15-34, 2023-05-16, 4, -1.5482, -0.0067
15-34, 2023-05-17, 3.6, -1.7876, -0.0077
15-34, 2023-05-18, 3.3, -1.7025, -0.0074
15-34, 2023-05-19, 2.5, -2.3356, -0.0101
15-34, 2023-05-20, 2.3, -2.0536, -0.0089
15-34, 2023-05-21, 2.2, -1.9792, -0.0086
15-34, 2023-05-22, 2.2, -1.9206, -0.0083
